"time","Acceleration x","Acceleration y","Acceleration z","abs Acceleration"
5.472720058E1,1.661544800E-1,-9.090596008E-1,1.672023010E1,1.674574846E1
5.492758658E1,-4.135899353E-1,1.904639282E0,5.278024292E0,5.626388527E0
5.512797358E1,-1.267713776E0,1.762584686E0,1.367331619E1,1.384461551E1
5.532835958E1,-3.112627258E0,-1.010698242E0,1.067280579E1,1.116327652E1
5.552874558E1,2.415975952E-1,1.888323212E0,5.166955261E0,5.506501668E0
5.572913221E1,-1.092428284E0,1.649569702E0,1.420081924E1,1.433798267E1
5.592951821E1,4.743635559E-1,1.737886047E0,7.907456360E0,8.110063796E0
5.612990421E1,-2.406994629E-1,2.807262268E0,7.316185913E0,7.839976657E0
5.633029021E1,-2.059716797E-1,4.320914612E0,1.245619720E1,1.318596133E1
5.653067621E1,3.043171692E-1,1.265767822E0,7.237599335E0,7.353748789E0
5.673106221E1,-5.215155029E-1,3.772754517E0,1.091125992E1,1.155687017E1
5.693144821E1,1.703457642E-1,-1.125659180E-1,1.509685593E1,1.509823657E1
5.713183321E1,-9.903405762E-1,1.762285309E0,4.895419922E0,5.296372360E0
5.733221921E1,-1.456022186E0,2.089504852E0,1.362736176E1,1.386329757E1
5.753260521E1,-1.268761597E0,1.543290710E-1,8.471184082E0,8.567060943E0
5.773299121E1,-3.315605164E-1,2.532882843E0,5.739215240E0,6.282039434E0
5.793337621E1,-2.695893860E-1,2.862796783E0,1.185504730E1,1.219878807E1
5.813376221E1,4.688250732E-1,2.287543030E0,7.454797668E0,7.811956115E0
5.833414721E1,1.535656586E0,3.196752319E0,8.570577393E0,9.275357857E0
5.853453321E1,-1.606159973E-1,1.521735535E0,1.590367813E1,1.597712285E1
5.873491833E1,6.466552734E-2,1.763033752E0,5.407505035E0,5.688020776E0
5.893530333E1,-5.828878784E-1,2.982398071E0,1.259675491E1,1.295811294E1
5.913568933E1,1.100212097E-1,1.954934692E-1,7.160659332E0,7.164172278E0
5.933607433E1,-1.245410156E0,2.591860199E0,5.991740112E0,6.646031547E0
5.953645933E1,-8.375083923E-1,2.277962952E0,1.225890747E1,1.249685352E1
5.973684396E1,-5.563929749E-1,1.103804626E0,9.438921661E0,9.519516791E0
5.993722896E1,2.372566223E-1,3.679797821E0,8.373886414E0,9.149818379E0
6.013761396E1,4.363426208E-1,1.279539185E0,1.457668762E1,1.463924306E1
6.033799896E1,-2.513273621E-1,1.594633942E0,7.636968842E0,7.805723281E0
6.053838296E1,8.467890930E-1,3.524570618E0,1.118998032E1,1.176245337E1
6.073876800E1,-1.699266357E0,-3.908372498E-1,1.267863464E1,1.279797001E1
6.093915300E1,2.296224976E-1,2.333198090E0,6.511309662E0,6.920526955E0
6.113953700E1,-3.830534363E-1,2.452500000E0,1.620664810E1,1.639563750E1
6.133992200E1,6.900650024E-2,1.507814484E0,5.828429718E0,6.020702566E0
6.154030600E1,-3.796105957E-1,3.419788513E0,5.613177338E0,6.583830003E0
6.174069096E1,-4.592449951E-1,3.645668793E0,1.210802124E1,1.265329938E1
6.194107496E1,-8.110134888E-1,1.085692291E0,9.160500641E0,9.260196684E0
6.214145896E1,-5.246589661E-1,4.933740234E0,9.097182312E0,1.036222880E1
6.234184396E1,-1.335223389E-1,-7.485932922E-1,1.169398224E1,1.171867914E1
6.254222796E1,-1.098864899E0,2.253264313E0,6.122867432E0,6.616208107E0
6.274261250E1,-1.324745178E0,2.548450470E0,1.260408966E1,1.292720487E1
6.294299650E1,-8.991801453E-1,1.607207794E0,7.234006805E0,7.464750250E0
6.314338050E1,-9.681866455E-1,3.517535248E0,6.670129395E0,7.602701213E0
6.334376450E1,2.689906311E-1,3.002456360E0,1.305495209E1,1.339846537E1
6.354414850E1,1.432521057E-1,1.967807922E0,6.492748260E0,6.785909604E0
6.374453138E1,-1.210083618E0,2.133513336E0,1.255873398E1,1.279601425E1
6.394491437E1,-2.437531128E0,-6.173162842E-1,1.468341568E1,1.489715857E1
6.414529838E1,7.060816956E-1,2.215542755E0,5.170398102E0,5.669232540E0
6.434568238E1,-8.767268372E-1,2.432441711E0,1.253418503E1,1.279809427E1
6.454606538E1,-2.233355713E-1,1.025816803E0,7.192243652E0,7.268462537E0
6.474644946E1,-1.339264984E0,2.471809845E0,6.171665955E0,6.781809144E0
6.494683246E1,-9.080117798E-1,2.718945923E0,1.358978989E1,1.388882794E1
6.514721546E1,-1.806742859E-1,1.305884399E0,9.330097961E0,9.422775877E0
6.534759946E1,-2.245330811E-1,4.250111847E0,7.285799103E0,8.437815735E0
6.554798246E1,-7.774832153E-1,3.327131195E0,1.199171310E1,1.246898012E1
6.574836658E1,5.328918457E-1,2.447410583E0,5.947132874E0,6.453075368E0
6.594874958E1,6.680607605E-1,2.947221222E0,9.012907562E0,9.506046541E0
6.614913258E1,-4.222718811E-1,2.070793762E0,1.449989731E1,1.465310623E1
